TRM WS=0, MS=1, TRMstep=0: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=0,b_m=0, lr=0.001000, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=1 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
8.267545e-03, 1.487126e-04, 1.749560e-06, 1.236356e-04, 0, 1.457967e-06, 2.099472e-05, 8.747799e-07, 7.235379e-01, 1.014637e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.721839, 1.508641e-03, 0.000000, 0.000000 
8.494696e-03, 2.271512e-04, 5.831866e-06, 1.994498e-04, 0, 1.749560e-06, 1.953675e-05, 5.831866e-07, 7.233823e-01, 1.014363e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.693186, 1.542879e-03, 0.000000, 0.000000 
8.714558e-03, 2.198614e-04, 3.207526e-06, 1.974087e-04, 0, 1.166373e-06, 1.749560e-05, 5.831866e-07, 7.232520e-01, 1.014157e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.757472, 1.572372e-03, 0.000000, 0.000000 
8.964453e-03, 2.498955e-04, 3.499120e-06, 2.064481e-04, 0, 2.332746e-06, 3.674076e-05, 8.747799e-07, 7.231143e-01, 1.013910e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.693004, 1.561265e-03, 0.284153, 0.000000 
9.147282e-03, 1.828290e-04, 3.207526e-06, 1.530865e-04, 0, 2.041153e-06, 2.361906e-05, 8.747799e-07, 7.229840e-01, 1.013705e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.693173, 1.572160e-03, 0.000000, 0.000000 
9.414965e-03, 2.676827e-04, 3.207526e-06, 2.239437e-04, 0, 1.749560e-06, 3.732394e-05, 1.457967e-06, 7.228531e-01, 1.013498e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.709428, 1.500094e-03, 0.000000, 0.000000 
9.624329e-03, 2.093640e-04, 4.373900e-06, 1.694157e-04, 0, 2.915933e-06, 3.207526e-05, 5.831866e-07, 7.227326e-01, 1.013293e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.695012, 1.515302e-03, 0.000000, 0.000000 
9.848272e-03, 2.239437e-04, 3.790713e-06, 2.017826e-04, 0, 2.041153e-06, 1.603763e-05, 2.915933e-07, 7.226121e-01, 1.013087e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.718837, 1.500002e-03, 0.000000, 0.000000 
1.007280e-02, 2.245268e-04, 2.332746e-06, 2.017826e-04, 0, 2.332746e-06, 1.749560e-05, 5.831866e-07, 7.224573e-01, 1.012820e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.709742, 1.500490e-03, 0.000000, 0.000000 
1.028537e-02, 2.125715e-04, 3.207526e-06, 1.877861e-04, 0, 1.749560e-06, 1.895356e-05, 8.747799e-07, 7.223367e-01, 1.012615e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.757561, 1.575367e-03, 0.000000, 0.000000 
1.038714e-02, 1.017661e-04, 1.457967e-06, 8.485365e-05, 0, 8.747799e-07, 1.428807e-05, 2.915933e-07, 7.221982e-01, 1.012363e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.759685, 1.567224e-03, 0.000000, 0.000000 
